x,y,time,button,azimuth,altitude,pressure,user,signature,genuine
1511,3310,470,0,1380,510,526,19,2,1
1658,3149,480,1,1400,520,537,19,2,1
1663,3195,490,1,1400,520,560,19,2,1
1628,3169,500,1,1410,510,595,19,2,1
1628,3094,510,1,1410,510,616,19,2,1
1628,3020,520,1,1430,510,613,19,2,1
1628,2917,530,1,1430,510,602,19,2,1
1621,2794,540,1,1430,510,594,19,2,1
1613,2662,550,1,1440,500,507,19,2,1
1839,3119,640,0,1430,520,507,19,2,1
2006,3246,650,1,1430,520,512,19,2,1
2056,3278,660,1,1430,520,532,19,2,1
2179,3313,670,1,1430,520,554,19,2,1
2284,3363,680,1,1450,530,567,19,2,1
2377,3422,690,1,1450,530,570,19,2,1
2487,3475,700,1,1450,530,570,19,2,1
2575,3502,710,1,1450,530,574,19,2,1
2647,3511,720,1,1450,530,588,19,2,1
2692,3486,730,1,1450,530,611,19,2,1
2703,3437,740,1,1450,530,619,19,2,1
2691,3372,750,1,1460,520,630,19,2,1
2639,3237,760,1,1460,520,619,19,2,1
2533,3097,770,1,1460,520,574,19,2,1
2392,2951,780,1,1460,520,440,19,2,1
2221,2804,790,1,1460,530,340,19,2,1
2080,2679,800,1,1460,530,251,19,2,1
1959,2600,810,1,1460,530,255,19,2,1
1841,2553,820,1,1450,540,392,19,2,1
1788,2532,830,1,1450,540,521,19,2,1
1777,2527,840,1,1430,530,561,19,2,1
1785,2534,850,1,1420,540,650,19,2,1
1859,2554,860,1,1420,540,676,19,2,1
1978,2613,870,1,1410,530,693,19,2,1
2093,2698,880,1,1420,540,699,19,2,1
2214,2782,890,1,1420,540,691,19,2,1
2344,2863,900,1,1420,540,685,19,2,1
2476,2935,910,1,1420,540,666,19,2,1
2553,2977,920,1,1420,540,647,19,2,1
2592,3001,921,1,1410,530,613,19,2,1
2592,3001,931,1,1410,530,589,19,2,1
2547,2971,941,1,1410,530,591,19,2,1
2485,2928,951,1,1410,530,599,19,2,1
2446,2887,961,1,1410,530,614,19,2,1
2397,2838,971,1,1420,540,625,19,2,1
2342,2778,981,1,1420,540,650,19,2,1
2271,2689,991,1,1420,540,707,19,2,1
2212,2579,1001,1,1420,540,742,19,2,1
2162,2424,1011,1,1430,530,753,19,2,1
2122,2260,1021,1,1430,530,770,19,2,1
2082,2091,1031,1,1450,540,774,19,2,1
2068,2016,1041,1,1450,540,773,19,2,1
2068,1983,1051,1,1450,540,770,19,2,1
2074,1978,1061,1,1450,540,771,19,2,1
2074,1978,1071,1,1450,540,773,19,2,1
2074,1978,1081,1,1440,540,767,19,2,1
2108,2026,1091,1,1440,540,754,19,2,1
2157,2135,1101,1,1440,540,731,19,2,1
2219,2251,1111,1,1440,540,725,19,2,1
2268,2371,1121,1,1440,540,721,19,2,1
2307,2414,1131,1,1430,550,725,19,2,1
2326,2427,1141,1,1430,550,739,19,2,1
2348,2421,1151,1,1410,550,751,19,2,1
2373,2395,1161,1,1410,550,750,19,2,1
2391,2351,1171,1,1410,550,763,19,2,1
2398,2294,1181,1,1410,550,750,19,2,1
2398,2226,1191,1,1410,550,761,19,2,1
2370,2167,1201,1,1410,550,751,19,2,1
2328,2115,1211,1,1410,550,737,19,2,1
2277,2060,1221,1,1410,550,716,19,2,1
2215,2009,1231,1,1400,540,703,19,2,1
2159,1984,1241,1,1400,540,707,19,2,1
2131,1975,1251,1,1400,540,710,19,2,1
2120,1975,1261,1,1400,540,711,19,2,1
2120,1975,1271,1,1410,550,699,19,2,1
2134,1975,1281,1,1410,550,702,19,2,1
2147,1985,1291,1,1410,550,703,19,2,1
2188,1985,1301,1,1410,550,707,19,2,1
2215,1985,1311,1,1410,550,707,19,2,1
2232,1968,1321,1,1410,550,711,19,2,1
2232,1917,1331,1,1410,550,716,19,2,1
2193,1846,1341,1,1410,550,716,19,2,1
2137,1736,1351,1,1410,550,717,19,2,1
2060,1624,1361,1,1410,550,730,19,2,1
1985,1552,1371,1,1410,550,730,19,2,1
1957,1508,1381,1,1410,550,728,19,2,1
1957,1498,1391,1,1410,550,720,19,2,1
1975,1498,1401,1,1410,550,742,19,2,1
2056,1498,1411,1,1400,550,746,19,2,1
2180,1546,1421,1,1400,550,746,19,2,1
2354,1625,1431,1,1400,550,751,19,2,1
2504,1724,1441,1,1400,550,755,19,2,1
2639,1808,1451,1,1400,550,757,19,2,1
2711,1866,1461,1,1400,550,771,19,2,1
2735,1906,1471,1,1400,550,785,19,2,1
2728,1946,1481,1,1400,550,779,19,2,1
2684,2014,1491,1,1400,550,727,19,2,1
2604,2102,1501,1,1390,550,620,19,2,1
2501,2193,1511,1,1390,550,322,19,2,1
2389,2328,1521,1,1390,550,75,19,2,1
2203,3033,1572,0,1400,540,42,19,2,1
2184,3147,1582,1,1400,540,345,19,2,1
2178,3147,1592,1,1400,540,348,19,2,1
2178,3147,1602,1,1410,530,374,19,2,1
2178,3147,1612,1,1410,530,392,19,2,1
2178,3147,1622,1,1420,540,412,19,2,1
2178,3147,1632,1,1420,540,433,19,2,1
2178,3147,1642,1,1430,530,478,19,2,1
2178,3147,1652,1,1430,530,537,19,2,1
2178,3147,1662,1,1430,530,594,19,2,1
2178,3147,1672,1,1430,530,616,19,2,1
2178,3147,1682,1,1430,530,628,19,2,1
2178,3147,1692,1,1450,530,662,19,2,1
2178,3108,1702,1,1450,530,693,19,2,1
2168,3041,1712,1,1450,530,752,19,2,1
2168,2921,1722,1,1450,530,773,19,2,1
2168,2733,1732,1,1450,530,828,19,2,1
2175,2501,1742,1,1450,530,870,19,2,1
2175,2123,1752,1,1430,530,882,19,2,1
2170,1742,1762,1,1430,530,896,19,2,1
2195,1359,1772,1,1420,540,905,19,2,1
2236,982,1782,1,1410,550,892,19,2,1
2294,659,1792,1,1400,550,900,19,2,1
2316,373,1802,1,1390,560,915,19,2,1
2316,217,1812,1,1360,570,921,19,2,1
2311,115,1822,1,1340,580,930,19,2,1
2311,49,1832,1,1320,590,938,19,2,1
2306,12,1842,1,1290,600,942,19,2,1
2306,0,1852,1,1260,610,944,19,2,1
2306,5,1862,1,1230,620,944,19,2,1
2306,5,1872,1,1210,630,947,19,2,1
2306,5,1882,1,1170,630,939,19,2,1
2306,5,1892,1,1140,640,914,19,2,1
2306,0,1902,1,1120,640,790,19,2,1
2306,6,1912,1,1100,650,106,19,2,1
0,0,1922,0,0,0,0,19,2,1
0,0,1932,0,0,0,0,19,2,1
0,0,1942,0,0,0,0,19,2,1
0,0,1952,0,0,0,0,19,2,1
0,0,1962,0,0,0,0,19,2,1
0,0,1972,0,0,0,0,19,2,1
0,0,1982,0,0,0,0,19,2,1
0,0,1992,0,0,0,0,19,2,1
0,0,2002,0,0,0,0,19,2,1
0,0,2012,0,0,0,0,19,2,1
0,0,2022,0,0,0,0,19,2,1
0,0,2032,0,0,0,0,19,2,1
0,0,2042,0,0,0,0,19,2,1
0,0,2052,0,0,0,0,19,2,1
0,0,2062,0,0,0,0,19,2,1
0,0,2072,0,0,0,0,19,2,1
0,0,2082,0,0,0,0,19,2,1
0,0,2092,0,0,0,0,19,2,1
0,0,2102,0,0,0,0,19,2,1
0,0,2112,0,0,0,0,19,2,1
0,0,2122,0,0,0,0,19,2,1
0,0,2132,0,0,0,0,19,2,1
0,0,2142,0,0,0,0,19,2,1
0,0,2152,0,0,0,0,19,2,1
0,0,2162,0,0,0,0,19,2,1
0,0,2172,0,0,0,0,19,2,1
0,0,2182,0,0,0,0,19,2,1
0,0,2192,0,0,0,0,19,2,1
0,0,2202,0,0,0,0,19,2,1
0,0,2212,0,0,0,0,19,2,1
0,0,2222,0,0,0,0,19,2,1
0,0,2232,0,0,0,0,19,2,1
0,0,2242,0,0,0,0,19,2,1
0,0,2252,0,0,0,0,19,2,1
0,0,2262,0,0,0,0,19,2,1
0,0,2272,0,0,0,0,19,2,1
0,0,2282,0,0,0,0,19,2,1
0,0,2292,0,0,0,0,19,2,1
0,0,2302,0,0,0,0,19,2,1
0,0,2312,0,0,0,0,19,2,1
0,0,2322,0,0,0,0,19,2,1
0,0,2332,0,0,0,0,19,2,1
0,0,2342,0,0,0,0,19,2,1
0,0,2352,0,0,0,0,19,2,1
0,0,2362,0,0,0,0,19,2,1
0,0,2372,0,0,0,0,19,2,1
0,0,2382,0,0,0,0,19,2,1
0,0,2392,0,0,0,0,19,2,1
0,0,2402,0,0,0,0,19,2,1
0,0,2412,0,0,0,0,19,2,1
0,0,2422,0,0,0,0,19,2,1
0,0,2432,0,0,0,0,19,2,1
0,0,2442,0,0,0,0,19,2,1
0,0,2452,0,0,0,0,19,2,1
0,0,2462,0,0,0,0,19,2,1
0,0,2472,0,0,0,0,19,2,1
0,0,2482,0,0,0,0,19,2,1
0,0,2492,0,0,0,0,19,2,1
0,0,2502,0,0,0,0,19,2,1
0,0,2512,0,0,0,0,19,2,1
0,0,2522,0,0,0,0,19,2,1
0,0,2532,0,0,0,0,19,2,1
0,0,2542,0,0,0,0,19,2,1
0,0,2552,0,0,0,0,19,2,1
0,0,2562,0,0,0,0,19,2,1
0,0,2572,0,0,0,0,19,2,1
0,0,2582,0,0,0,0,19,2,1
0,0,2592,0,0,0,0,19,2,1
0,0,2602,0,0,0,0,19,2,1
0,0,2612,0,0,0,0,19,2,1
0,0,2622,0,0,0,0,19,2,1
0,0,2632,0,0,0,0,19,2,1
0,0,2642,0,0,0,0,19,2,1
0,0,2652,0,0,0,0,19,2,1
0,0,2662,0,0,0,0,19,2,1
0,0,2672,0,0,0,0,19,2,1
0,0,2682,0,0,0,0,19,2,1
0,0,2692,0,0,0,0,19,2,1
0,0,2702,0,0,0,0,19,2,1
0,0,2712,0,0,0,0,19,2,1
196,3152,0,0,1380,450,721,19,3,1
37,3106,10,1,1380,450,720,19,3,1
0,3182,20,1,1370,440,717,19,3,1
0,3202,30,1,1360,440,710,19,3,1
14,3185,40,1,1340,440,710,19,3,1
33,3191,50,1,1340,440,714,19,3,1
118,3229,60,1,1340,440,722,19,3,1
246,3288,70,1,1340,450,724,19,3,1
340,3353,80,1,1340,450,730,19,3,1
452,3377,90,1,1330,450,731,19,3,1
577,3377,100,1,1340,460,722,19,3,1
672,3297,110,1,1340,460,746,19,3,1
737,3162,120,1,1350,460,757,19,3,1
781,2990,130,1,1350,470,754,19,3,1
776,2763,140,1,1350,470,761,19,3,1
726,2546,150,1,1350,490,760,19,3,1
646,2336,160,1,1350,490,760,19,3,1
578,2190,170,1,1350,500,748,19,3,1
497,2070,180,1,1350,500,745,19,3,1
406,1967,190,1,1350,500,739,19,3,1
361,1935,200,1,1350,500,727,19,3,1
328,1935,210,1,1350,500,694,19,3,1
302,1966,220,1,1340,500,647,19,3,1
294,2037,230,1,1340,500,645,19,3,1
323,2095,240,1,1340,500,636,19,3,1
376,2144,250,1,1340,500,649,19,3,1
421,2126,260,1,1350,510,671,19,3,1
487,2054,270,1,1350,510,688,19,3,1
568,1945,280,1,1350,510,707,19,3,1
616,1792,290,1,1340,510,713,19,3,1
640,1638,300,1,1340,510,720,19,3,1
647,1484,310,1,1340,510,720,19,3,1
657,1375,320,1,1340,510,727,19,3,1
668,1313,330,1,1340,510,721,19,3,1
674,1282,340,1,1340,510,731,19,3,1
674,1282,350,1,1340,510,720,19,3,1
679,1300,360,1,1340,510,731,19,3,1
733,1328,370,1,1330,520,720,19,3,1
821,1484,380,1,1330,520,634,19,3,1
933,1708,390,1,1330,520,235,19,3,1
1571,3448,561,0,1400,500,542,19,3,1
1603,3378,571,1,1400,500,570,19,3,1
1586,3277,581,1,1410,490,606,19,3,1
1606,3135,591,1,1410,490,665,19,3,1
1601,2967,601,1,1410,490,681,19,3,1
1601,2803,611,1,1410,500,676,19,3,1
1595,2682,621,1,1410,500,673,19,3,1
1613,2589,631,1,1410,500,652,19,3,1
1634,2532,641,1,1400,510,606,19,3,1
1661,2508,651,1,1400,510,468,19,3,1
1701,2508,661,1,1400,510,237,19,3,1
1768,2811,711,0,1390,520,272,19,3,1
1808,2979,721,1,1390,520,373,19,3,1
1839,3051,731,1,1390,520,448,19,3,1
1924,3145,741,1,1390,520,516,19,3,1
2057,3255,751,1,1390,520,565,19,3,1
2222,3379,761,1,1390,520,591,19,3,1
2353,3484,771,1,1390,520,592,19,3,1
2462,3524,781,1,1390,520,606,19,3,1
2556,3524,791,1,1390,520,616,19,3,1
2596,3509,801,1,1390,520,634,19,3,1
2616,3467,811,1,1390,520,637,19,3,1
2623,3409,821,1,1400,530,641,19,3,1
2615,3337,831,1,1410,520,638,19,3,1
2583,3262,841,1,1410,520,641,19,3,1
2534,3169,851,1,1410,520,556,19,3,1
2457,3064,861,1,1410,520,215,19,3,1
2035,2760,911,0,1400,530,438,19,3,1
1928,2629,921,1,1400,530,467,19,3,1
1895,2583,931,1,1400,530,498,19,3,1
1895,2577,941,1,1390,540,540,19,3,1
1906,2577,951,1,1390,540,588,19,3,1
1911,2577,961,1,1370,540,639,19,3,1
1981,2611,971,1,1360,540,641,19,3,1
2095,2667,981,1,1360,540,638,19,3,1
2181,2737,991,1,1360,540,634,19,3,1
2255,2812,1001,1,1360,540,633,19,3,1
2321,2862,1011,1,1350,530,628,19,3,1
2361,2896,1021,1,1350,530,622,19,3,1
2373,2896,1031,1,1350,530,622,19,3,1
2367,2896,1041,1,1350,530,670,19,3,1
2347,2810,1051,1,1360,540,719,19,3,1
2289,2669,1061,1,1360,540,771,19,3,1
2205,2520,1071,1,1360,540,785,19,3,1
2139,2364,1081,1,1360,540,797,19,3,1
2070,2203,1091,1,1360,540,806,19,3,1
2036,2097,1101,1,1360,540,796,19,3,1
2026,2023,1111,1,1360,540,784,19,3,1
2026,1971,1121,1,1360,540,790,19,3,1
2032,1971,1131,1,1370,530,774,19,3,1
2040,1976,1141,1,1370,530,776,19,3,1
2047,1988,1151,1,1370,530,765,19,3,1
2109,2066,1161,1,1390,540,733,19,3,1
2174,2193,1171,1,1370,540,681,19,3,1
2248,2352,1181,1,1370,540,685,19,3,1
2328,2471,1191,1,1370,540,699,19,3,1
2366,2508,1201,1,1370,540,711,19,3,1
2376,2491,1211,1,1370,540,728,19,3,1
2396,2463,1221,1,1370,540,751,19,3,1
2404,2409,1231,1,1370,540,751,19,3,1
2404,2337,1241,1,1360,550,752,19,3,1
2404,2256,1251,1,1360,550,754,19,3,1
2379,2181,1261,1,1360,550,751,19,3,1
2348,2119,1271,1,1380,550,748,19,3,1
2307,2064,1281,1,1380,550,740,19,3,1
2267,2043,1291,1,1380,550,742,19,3,1
2228,2037,1301,1,1390,560,740,19,3,1
2189,2042,1311,1,1390,560,725,19,3,1
2177,2064,1321,1,1390,560,733,19,3,1
2171,2092,1331,1,1390,560,733,19,3,1
2201,2125,1341,1,1390,560,733,19,3,1
2254,2164,1351,1,1390,560,722,19,3,1
2303,2174,1361,1,1390,560,721,19,3,1
2338,2165,1371,1,1400,550,727,19,3,1
2364,2137,1381,1,1400,550,737,19,3,1
2364,2077,1391,1,1400,550,737,19,3,1
2308,1995,1401,1,1400,550,737,19,3,1
2225,1890,1411,1,1400,550,746,19,3,1
2100,1752,1421,1,1400,550,760,19,3,1
1955,1592,1431,1,1400,550,763,19,3,1
