x,y,time,button,azimuth,altitude,pressure,user,signature,genuine
3464,1178,710,1,1430,500,690,2,2,1
3517,1160,720,1,1440,500,691,2,2,1
3551,1121,730,1,1440,500,728,2,2,1
3572,1029,740,1,1440,500,740,2,2,1
3562,902,750,1,1440,500,751,2,2,1
3522,719,760,1,1440,500,761,2,2,1
3463,571,770,1,1430,510,759,2,2,1
3403,447,780,1,1440,510,771,2,2,1
3348,374,790,1,1440,510,776,2,2,1
3326,347,800,1,1440,510,788,2,2,1
3326,347,810,1,1440,510,784,2,2,1
3326,359,820,1,1440,510,750,2,2,1
3386,449,831,1,1440,510,758,2,2,1
3478,592,841,1,1450,510,752,2,2,1
3622,777,851,1,1470,510,752,2,2,1
3769,912,861,1,1470,510,755,2,2,1
3853,1014,871,1,1470,510,758,2,2,1
3893,1031,881,1,1480,510,761,2,2,1
3910,1019,891,1,1480,510,762,2,2,1
3927,987,901,1,1480,510,773,2,2,1
3942,894,911,1,1480,510,779,2,2,1
3962,774,921,1,1480,510,782,2,2,1
3987,636,931,1,1490,520,788,2,2,1
4049,551,941,1,1490,520,791,2,2,1
4142,496,951,1,1480,530,794,2,2,1
4255,462,961,1,1480,530,791,2,2,1
4398,477,971,1,1480,530,791,2,2,1
4576,535,981,1,1480,530,790,2,2,1
4778,621,991,1,1490,530,782,2,2,1
4977,757,1001,1,1490,530,780,2,2,1
5138,917,1011,1,1490,530,771,2,2,1
5274,1092,1021,1,1510,530,763,2,2,1
5342,1254,1031,1,1510,530,768,2,2,1
5337,1372,1041,1,1510,530,768,2,2,1
5284,1460,1051,1,1510,530,763,2,2,1
5181,1478,1061,1,1520,540,762,2,2,1
5063,1412,1071,1,1520,540,762,2,2,1
4934,1289,1081,1,1520,540,760,2,2,1
4826,1087,1091,1,1530,530,768,2,2,1
4762,899,1101,1,1530,530,773,2,2,1
4726,721,1111,1,1530,530,776,2,2,1
4768,606,1121,1,1540,530,777,2,2,1
4854,543,1131,1,1540,530,780,2,2,1
4970,515,1141,1,1540,530,780,2,2,1
5133,555,1151,1,1540,530,779,2,2,1
5341,676,1161,1,1540,530,777,2,2,1
5580,852,1171,1,1540,530,771,2,2,1
5839,1046,1181,1,1540,530,770,2,2,1
6063,1236,1191,1,1540,530,774,2,2,1
6264,1424,1201,1,1560,530,776,2,2,1
6435,1543,1211,1,1560,530,779,2,2,1
6546,1605,1221,1,1560,530,774,2,2,1
6617,1629,1231,1,1560,530,773,2,2,1
6639,1601,1241,1,1550,540,773,2,2,1
6651,1539,1251,1,1550,540,782,2,2,1
6657,1454,1261,1,1560,550,790,2,2,1
6688,1346,1271,1,1560,550,832,2,2,1
6754,1235,1281,1,1570,540,866,2,2,1
6843,1121,1291,1,1580,540,900,2,2,1
6946,1006,1301,1,1580,540,911,2,2,1
7038,874,1311,1,1580,540,927,2,2,1
7090,729,1321,1,1600,540,942,2,2,1
7120,592,1331,1,1610,550,933,2,2,1
7094,468,1341,1,1600,550,951,2,2,1
7026,353,1351,1,1620,560,936,2,2,1
6931,267,1361,1,1620,560,861,2,2,1
6759,226,1371,1,1620,560,713,2,2,1
6539,215,1381,1,1620,560,136,2,2,1
0,0,1391,0,0,0,0,2,2,1
0,0,1401,0,0,0,0,2,2,1
0,0,1411,0,0,0,0,2,2,1
0,0,1421,0,0,0,0,2,2,1
0,0,1431,0,0,0,0,2,2,1
0,0,1441,0,0,0,0,2,2,1
0,0,1451,0,0,0,0,2,2,1
0,0,1461,0,0,0,0,2,2,1
0,0,1471,0,0,0,0,2,2,1
0,0,1481,0,0,0,0,2,2,1
0,0,1491,0,0,0,0,2,2,1
0,0,1501,0,0,0,0,2,2,1
0,0,1511,0,0,0,0,2,2,1
0,0,1521,0,0,0,0,2,2,1
0,0,1531,0,0,0,0,2,2,1
0,0,1541,0,0,0,0,2,2,1
0,0,1551,0,0,0,0,2,2,1
0,0,1561,0,0,0,0,2,2,1
0,0,1571,0,0,0,0,2,2,1
0,0,1581,0,0,0,0,2,2,1
0,0,1591,0,0,0,0,2,2,1
0,0,1601,0,0,0,0,2,2,1
0,0,1611,0,0,0,0,2,2,1
0,0,1621,0,0,0,0,2,2,1
0,0,1631,0,0,0,0,2,2,1
0,0,1641,0,0,0,0,2,2,1
0,0,1651,0,0,0,0,2,2,1
0,0,1661,0,0,0,0,2,2,1
0,0,1671,0,0,0,0,2,2,1
0,0,1681,0,0,0,0,2,2,1
0,0,1691,0,0,0,0,2,2,1
0,0,1701,0,0,0,0,2,2,1
0,0,1711,0,0,0,0,2,2,1
0,0,1721,0,0,0,0,2,2,1
0,0,1731,0,0,0,0,2,2,1
0,0,1741,0,0,0,0,2,2,1
0,0,1751,0,0,0,0,2,2,1
0,0,1761,0,0,0,0,2,2,1
0,0,1771,0,0,0,0,2,2,1
0,0,1781,0,0,0,0,2,2,1
0,0,1791,0,0,0,0,2,2,1
0,0,1801,0,0,0,0,2,2,1
0,0,1811,0,0,0,0,2,2,1
0,0,1821,0,0,0,0,2,2,1
0,0,1831,0,0,0,0,2,2,1
0,0,1841,0,0,0,0,2,2,1
0,0,1851,0,0,0,0,2,2,1
0,0,1861,0,0,0,0,2,2,1
0,0,1871,0,0,0,0,2,2,1
0,0,1881,0,0,0,0,2,2,1
0,0,1891,0,0,0,0,2,2,1
0,0,1901,0,0,0,0,2,2,1
0,0,1911,0,0,0,0,2,2,1
0,0,1921,0,0,0,0,2,2,1
0,0,1931,0,0,0,0,2,2,1
0,0,1941,0,0,0,0,2,2,1
0,0,1951,0,0,0,0,2,2,1
0,0,1961,0,0,0,0,2,2,1
0,0,1971,0,0,0,0,2,2,1
0,0,1981,0,0,0,0,2,2,1
0,0,1991,0,0,0,0,2,2,1
0,0,2001,0,0,0,0,2,2,1
0,0,2011,0,0,0,0,2,2,1
0,0,2021,0,0,0,0,2,2,1
0,0,2031,0,0,0,0,2,2,1
0,0,2041,0,0,0,0,2,2,1
0,0,2051,0,0,0,0,2,2,1
0,0,2061,0,0,0,0,2,2,1
0,0,2071,0,0,0,0,2,2,1
0,0,2081,0,0,0,0,2,2,1
0,0,2091,0,0,0,0,2,2,1
0,0,2101,0,0,0,0,2,2,1
0,0,2111,0,0,0,0,2,2,1
0,0,2121,0,0,0,0,2,2,1
0,0,2131,0,0,0,0,2,2,1
0,0,2141,0,0,0,0,2,2,1
0,0,2151,0,0,0,0,2,2,1
0,0,2161,0,0,0,0,2,2,1
0,0,2171,0,0,0,0,2,2,1
0,0,2181,0,0,0,0,2,2,1
0,0,2191,0,0,0,0,2,2,1
0,0,2201,0,0,0,0,2,2,1
0,0,2211,0,0,0,0,2,2,1
0,0,2221,0,0,0,0,2,2,1
0,0,2231,0,0,0,0,2,2,1
0,0,2241,0,0,0,0,2,2,1
0,0,2251,0,0,0,0,2,2,1
0,0,2261,0,0,0,0,2,2,1
0,0,2271,0,0,0,0,2,2,1
0,0,2281,0,0,0,0,2,2,1
0,0,2291,0,0,0,0,2,2,1
0,0,2301,0,0,0,0,2,2,1
0,0,2311,0,0,0,0,2,2,1
0,0,2321,0,0,0,0,2,2,1
0,0,2331,0,0,0,0,2,2,1
0,0,2341,0,0,0,0,2,2,1
0,0,2351,0,0,0,0,2,2,1
0,0,2361,0,0,0,0,2,2,1
0,0,2371,0,0,0,0,2,2,1
0,0,2381,0,0,0,0,2,2,1
0,0,2391,0,0,0,0,2,2,1
0,0,2401,0,0,0,0,2,2,1
0,0,2411,0,0,0,0,2,2,1
0,0,2421,0,0,0,0,2,2,1
0,0,2431,0,0,0,0,2,2,1
0,0,2441,0,0,0,0,2,2,1
0,0,2451,0,0,0,0,2,2,1
0,0,2461,0,0,0,0,2,2,1
0,0,2471,0,0,0,0,2,2,1
0,0,2481,0,0,0,0,2,2,1
0,0,2491,0,0,0,0,2,2,1
0,0,2501,0,0,0,0,2,2,1
287,3125,0,0,1350,800,361,2,3,1
307,3182,10,1,1350,800,402,2,3,1
333,3249,20,1,1350,800,475,2,3,1
482,3305,30,1,1350,800,527,2,3,1
714,3370,40,1,1350,800,562,2,3,1
990,3442,50,1,1350,800,567,2,3,1
1288,3458,60,1,1350,800,566,2,3,1
1601,3446,70,1,1350,800,567,2,3,1
1869,3415,80,1,1350,800,490,2,3,1
2040,3350,90,1,1390,790,274,2,3,1
1549,3227,190,0,1500,600,655,2,3,1
1495,2965,200,1,1500,580,687,2,3,1
1468,3019,210,1,1510,560,693,2,3,1
1459,2937,220,1,1510,530,699,2,3,1
1459,2691,230,1,1500,510,694,2,3,1
1473,2335,240,1,1500,500,697,2,3,1
1495,1986,250,1,1490,490,699,2,3,1
1523,1637,260,1,1490,490,717,2,3,1
1523,1325,270,1,1490,490,722,2,3,1
1502,1039,280,1,1480,480,745,2,3,1
1414,754,290,1,1470,490,754,2,3,1
1250,520,300,1,1470,490,760,2,3,1
1034,320,310,1,1460,500,756,2,3,1
776,131,320,1,1450,510,757,2,3,1
505,35,330,1,1450,510,713,2,3,1
226,0,340,1,1440,510,619,2,3,1
0,96,350,1,1440,510,366,2,3,1
3002,1776,511,0,1460,480,570,2,3,1
3089,1413,521,1,1460,480,599,2,3,1
3016,1419,531,1,1470,470,613,2,3,1
2937,1351,541,1,1470,470,624,2,3,1
2853,1234,551,1,1480,460,627,2,3,1
2853,1042,561,1,1480,450,625,2,3,1
2915,883,571,1,1480,450,617,2,3,1
3013,745,571,1,1480,450,627,2,3,1
3135,714,581,1,1480,450,634,2,3,1
3258,755,591,1,1470,460,636,2,3,1
3381,844,601,1,1470,460,638,2,3,1
3467,998,611,1,1470,460,646,2,3,1
3505,1180,621,1,1470,470,649,2,3,1
3511,1382,631,1,1470,470,646,2,3,1
3488,1587,641,1,1460,480,646,2,3,1
3452,1700,651,1,1460,490,639,2,3,1
3407,1751,661,1,1460,490,611,2,3,1
3310,1727,671,1,1450,500,606,2,3,1
3160,1652,681,1,1450,510,609,2,3,1
2975,1542,691,1,1450,510,619,2,3,1
2812,1424,701,1,1450,510,622,2,3,1
2711,1354,711,1,1450,510,634,2,3,1
2652,1316,721,1,1450,510,638,2,3,1
2652,1316,731,1,1440,500,641,2,3,1
2728,1359,751,1,1440,500,644,2,3,1
2847,1434,761,1,1450,500,645,2,3,1
3059,1580,771,1,1450,500,647,2,3,1
3350,1727,781,1,1440,490,647,2,3,1
3694,1874,791,1,1450,500,646,2,3,1
3966,1939,801,1,1450,500,649,2,3,1
4161,1920,811,1,1450,500,656,2,3,1
4304,1845,821,1,1460,500,662,2,3,1
4394,1727,831,1,1470,490,685,2,3,1
4429,1609,841,1,1460,500,696,2,3,1
4429,1459,851,1,1460,500,716,2,3,1
4365,1288,861,1,1480,500,721,2,3,1
4280,1137,871,1,1480,500,746,2,3,1
4180,1043,881,1,1480,500,751,2,3,1
4137,986,891,1,1490,510,757,2,3,1
4127,979,901,1,1490,510,758,2,3,1
4138,1011,911,1,1500,510,749,2,3,1
4173,1069,921,1,1510,500,736,2,3,1
4283,1253,931,1,1500,510,736,2,3,1
4443,1470,941,1,1500,510,739,2,3,1
4633,1708,951,1,1510,510,737,2,3,1
4785,1842,961,1,1510,510,739,2,3,1
4912,1875,971,1,1510,510,737,2,3,1
4975,1842,981,1,1530,520,737,2,3,1
5014,1758,991,1,1530,520,746,2,3,1
5036,1643,1001,1,1530,520,749,2,3,1
5053,1508,1011,1,1530,520,763,2,3,1
5079,1355,1012,1,1540,520,759,2,3,1
5150,1227,1022,1,1540,520,763,2,3,1
5248,1116,1032,1,1540,520,771,2,3,1
5373,1042,1042,1,1540,520,773,2,3,1
5530,1027,1052,1,1540,520,771,2,3,1
5709,1052,1062,1,1550,520,770,2,3,1
5938,1142,1072,1,1550,520,771,2,3,1
6160,1307,1082,1,1550,520,770,2,3,1
6378,1523,1092,1,1560,530,767,2,3,1
6547,1750,1102,1,1560,530,767,2,3,1
6623,1930,1112,1,1560,530,773,2,3,1
6637,2080,1122,1,1560,530,770,2,3,1
6587,2131,1132,1,1560,530,762,2,3,1
6481,2103,1142,1,1560,530,762,2,3,1
6337,2023,1152,1,1560,530,763,2,3,1
6182,1835,1162,1,1560,530,762,2,3,1
6040,1624,1172,1,1580,530,770,2,3,1
5964,1399,1182,1,1580,530,777,2,3,1
5927,1194,1192,1,1580,530,777,2,3,1
5951,1063,1202,1,1580,530,782,2,3,1
6031,981,1212,1,1580,530,785,2,3,1
6147,960,1222,1,1580,530,784,2,3,1
6354,1032,1232,1,1580,530,782,2,3,1
6614,1167,1242,1,1580,530,776,2,3,1
6910,1393,1252,1,1580,530,777,2,3,1
7191,1628,1262,1,1570,540,779,2,3,1
7439,1870,1272,1,1570,540,784,2,3,1
7665,2046,1282,1,1580,540,793,2,3,1
7795,2144,1292,1,1580,540,793,2,3,1
7862,2191,1302,1,1580,540,790,2,3,1
7888,2175,1312,1,1590,550,788,2,3,1
7893,2106,1322,1,1590,550,788,2,3,1
7909,2001,1332,1,1590,550,794,2,3,1
7932,1877,1342,1,1600,550,799,2,3,1
7988,1750,1352,1,1610,550,855,2,3,1
8048,1638,1362,1,1620,560,897,2,3,1
8137,1537,1372,1,1630,560,943,2,3,1
8243,1422,1382,1,1630,560,974,2,3,1
8343,1290,1392,1,1650,560,980,2,3,1
8403,1148,1402,1,1660,560,976,2,3,1
8435,1017,1412,1,1660,560,967,2,3,1
8405,886,1422,1,1680,560,941,2,3,1
8318,791,1432,1,1680,560,840,2,3,1
8192,719,1442,1,1670,570,675,2,3,1
8008,713,1452,1,1670,570,207,2,3,1
0,0,1462,0,0,0,0,2,3,1
0,0,1472,0,0,0,0,2,3,1
0,0,1482,0,0,0,0,2,3,1
0,0,1492,0,0,0,0,2,3,1
0,0,1502,0,0,0,0,2,3,1
0,0,1512,0,0,0,0,2,3,1
0,0,1522,0,0,0,0,2,3,1
0,0,1532,0,0,0,0,2,3,1
0,0,1542,0,0,0,0,2,3,1
0,0,1552,0,0,0,0,2,3,1
0,0,1562,0,0,0,0,2,3,1
0,0,1572,0,0,0,0,2,3,1
0,0,1582,0,0,0,0,2,3,1
0,0,1592,0,0,0,0,2,3,1
0,0,1602,0,0,0,0,2,3,1
0,0,1612,0,0,0,0,2,3,1
0,0,1622,0,0,0,0,2,3,1
0,0,1632,0,0,0,0,2,3,1
0,0,1642,0,0,0,0,2,3,1
0,0,1652,0,0,0,0,2,3,1
0,0,1662,0,0,0,0,2,3,1
0,0,1672,0,0,0,0,2,3,1
0,0,1682,0,0,0,0,2,3,1
0,0,1692,0,0,0,0,2,3,1
0,0,1702,0,0,0,0,2,3,1
0,0,1712,0,0,0,0,2,3,1
0,0,1722,0,0,0,0,2,3,1
0,0,1732,0,0,0,0,2,3,1
0,0,1742,0,0,0,0,2,3,1
0,0,1752,0,0,0,0,2,3,1
0,0,1762,0,0,0,0,2,3,1
0,0,1772,0,0,0,0,2,3,1
0,0,1782,0,0,0,0,2,3,1
0,0,1792,0,0,0,0,2,3,1
0,0,1802,0,0,0,0,2,3,1
0,0,1812,0,0,0,0,2,3,1
0,0,1822,0,0,0,0,2,3,1
0,0,1832,0,0,0,0,2,3,1
0,0,1842,0,0,0,0,2,3,1
0,0,1852,0,0,0,0,2,3,1
