x,y,time,button,azimuth,altitude,pressure,user,signature,genuine
0,0,3332,0,0,0,0,33,1,1
0,0,3342,0,0,0,0,33,1,1
0,0,3352,0,0,0,0,33,1,1
0,0,3362,0,0,0,0,33,1,1
0,0,3372,0,0,0,0,33,1,1
0,0,3382,0,0,0,0,33,1,1
0,0,3392,0,0,0,0,33,1,1
0,0,3402,0,0,0,0,33,1,1
0,0,3412,0,0,0,0,33,1,1
0,0,3422,0,0,0,0,33,1,1
0,0,3432,0,0,0,0,33,1,1
0,0,3442,0,0,0,0,33,1,1
0,0,3452,0,0,0,0,33,1,1
0,0,3462,0,0,0,0,33,1,1
0,0,3472,0,0,0,0,33,1,1
0,0,3482,0,0,0,0,33,1,1
0,0,3492,0,0,0,0,33,1,1
0,0,3502,0,0,0,0,33,1,1
0,0,3512,0,0,0,0,33,1,1
0,0,3522,0,0,0,0,33,1,1
0,0,3532,0,0,0,0,33,1,1
0,0,3542,0,0,0,0,33,1,1
0,0,3552,0,0,0,0,33,1,1
0,0,3562,0,0,0,0,33,1,1
0,0,3572,0,0,0,0,33,1,1
0,0,3582,0,0,0,0,33,1,1
0,0,3592,0,0,0,0,33,1,1
0,0,3602,0,0,0,0,33,1,1
0,0,3612,0,0,0,0,33,1,1
0,0,3622,0,0,0,0,33,1,1
0,0,3632,0,0,0,0,33,1,1
0,0,3642,0,0,0,0,33,1,1
0,0,3652,0,0,0,0,33,1,1
0,0,3662,0,0,0,0,33,1,1
0,0,3672,0,0,0,0,33,1,1
0,0,3682,0,0,0,0,33,1,1
0,0,3692,0,0,0,0,33,1,1
0,0,3702,0,0,0,0,33,1,1
0,0,3712,0,0,0,0,33,1,1
0,0,3722,0,0,0,0,33,1,1
0,0,3732,0,0,0,0,33,1,1
0,0,3742,0,0,0,0,33,1,1
0,0,3752,0,0,0,0,33,1,1
0,0,3762,0,0,0,0,33,1,1
0,0,3772,0,0,0,0,33,1,1
0,0,3782,0,0,0,0,33,1,1
0,0,3792,0,0,0,0,33,1,1
0,0,3802,0,0,0,0,33,1,1
585,2549,0,0,1430,480,220,33,2,1
531,2345,10,1,1420,480,275,33,2,1
488,2330,20,1,1410,490,307,33,2,1
482,2375,30,1,1400,500,307,33,2,1
482,2375,40,1,1400,500,302,33,2,1
482,2394,50,1,1380,500,309,33,2,1
529,2423,60,1,1380,500,304,33,2,1
596,2521,70,1,1380,500,307,33,2,1
710,2636,80,1,1400,510,307,33,2,1
784,2763,90,1,1400,510,312,33,2,1
832,2867,100,1,1400,510,314,33,2,1
846,2940,110,1,1420,500,320,33,2,1
846,2993,120,1,1430,510,327,33,2,1
829,3032,130,1,1450,510,332,33,2,1
794,3042,140,1,1450,510,340,33,2,1
728,3033,150,1,1480,500,348,33,2,1
642,2964,160,1,1480,500,386,33,2,1
538,2825,170,1,1480,500,418,33,2,1
437,2639,180,1,1480,500,440,33,2,1
379,2403,190,1,1460,500,455,33,2,1
348,2092,200,1,1450,500,471,33,2,1
284,1731,210,1,1440,500,464,33,2,1
284,1363,220,1,1430,500,473,33,2,1
316,992,230,1,1420,500,474,33,2,1
354,692,240,1,1400,510,464,33,2,1
386,442,250,1,1370,520,465,33,2,1
386,268,260,1,1360,520,452,33,2,1
369,124,270,1,1330,530,391,33,2,1
333,0,280,1,1300,540,235,33,2,1
0,615,381,0,1250,540,339,33,2,1
117,841,391,1,1240,530,366,33,2,1
171,938,401,1,1270,530,366,33,2,1
220,1040,411,1,1280,530,364,33,2,1
347,1135,421,1,1290,520,366,33,2,1
499,1249,431,1,1300,530,364,33,2,1
667,1377,441,1,1300,530,359,33,2,1
819,1482,451,1,1330,530,301,33,2,1
933,1581,461,1,1340,540,143,33,2,1
1209,2167,521,0,1370,540,94,33,2,1
1242,2280,531,1,1390,540,252,33,2,1
1224,2327,541,1,1400,540,327,33,2,1
1208,2349,551,1,1410,530,359,33,2,1
1195,2354,561,1,1410,530,362,33,2,1
1187,2346,571,1,1410,530,400,33,2,1
1154,2290,581,1,1410,530,443,33,2,1
1105,2202,591,1,1410,530,469,33,2,1
1042,2037,601,1,1410,530,472,33,2,1
981,1810,611,1,1410,530,473,33,2,1
921,1542,621,1,1410,530,481,33,2,1
893,1309,631,1,1390,540,488,33,2,1
893,1117,641,1,1390,540,466,33,2,1
920,952,651,1,1390,540,397,33,2,1
965,840,661,1,1360,540,277,33,2,1
1021,754,671,1,1350,540,86,33,2,1
1405,1038,771,0,1310,560,339,33,2,1
1428,1003,781,1,1310,560,409,33,2,1
1428,991,791,1,1320,550,392,33,2,1
1412,991,801,1,1320,550,397,33,2,1
1432,999,811,1,1320,550,435,33,2,1
1477,1040,821,1,1340,550,480,33,2,1
1538,1103,831,1,1340,550,488,33,2,1
1622,1179,841,1,1340,550,496,33,2,1
1707,1252,851,1,1340,550,504,33,2,1
1776,1331,861,1,1350,550,507,33,2,1
1835,1415,871,1,1350,550,514,33,2,1
1865,1486,881,1,1350,550,513,33,2,1
1871,1537,891,1,1350,550,524,33,2,1
1861,1576,901,1,1350,550,537,33,2,1
1836,1595,911,1,1350,550,535,33,2,1
1796,1595,921,1,1350,550,538,33,2,1
1747,1587,931,1,1360,550,540,33,2,1
1699,1547,941,1,1360,550,543,33,2,1
1655,1473,951,1,1360,550,543,33,2,1
1619,1377,961,1,1360,550,546,33,2,1
1609,1265,971,1,1360,550,544,33,2,1
1617,1177,981,1,1360,550,489,33,2,1
1654,1104,991,1,1350,540,397,33,2,1
1720,1064,1001,1,1350,540,241,33,2,1
1804,1064,1011,1,1340,550,85,33,2,1
2243,1580,1092,0,1340,570,272,33,2,1
2317,1665,1102,1,1340,570,349,33,2,1
2317,1674,1112,1,1340,570,358,33,2,1
2311,1674,1122,1,1340,570,358,33,2,1
2306,1674,1132,1,1340,570,415,33,2,1
2286,1623,1142,1,1350,570,468,33,2,1
2255,1546,1152,1,1350,570,496,33,2,1
2225,1425,1162,1,1360,560,522,33,2,1
2218,1301,1172,1,1360,560,521,33,2,1
2227,1174,1182,1,1360,560,526,33,2,1
2271,1100,1192,1,1360,560,532,33,2,1
2332,1059,1202,1,1350,550,535,33,2,1
2405,1039,1212,1,1350,550,521,33,2,1
2483,1052,1222,1,1350,550,505,33,2,1
2562,1095,1232,1,1340,560,453,33,2,1
2630,1159,1242,1,1340,560,393,33,2,1
2690,1231,1252,1,1340,560,282,33,2,1
2720,1305,1262,1,1340,560,252,33,2,1
2733,1380,1272,1,1340,560,287,33,2,1
2733,1411,1282,1,1350,570,304,33,2,1
2733,1417,1292,1,1360,560,320,33,2,1
2733,1406,1302,1,1360,560,396,33,2,1
2746,1381,1312,1,1360,560,436,33,2,1
2762,1341,1322,1,1360,560,478,33,2,1
2795,1290,1332,1,1360,560,504,33,2,1
2839,1262,1342,1,1360,560,532,33,2,1
2892,1253,1352,1,1360,560,542,33,2,1
2969,1253,1362,1,1360,560,570,33,2,1
3062,1298,1372,1,1360,560,567,33,2,1
3197,1359,1382,1,1360,560,577,33,2,1
3335,1434,1392,1,1360,560,580,33,2,1
3429,1503,1402,1,1360,560,584,33,2,1
3491,1568,1412,1,1380,570,578,33,2,1
3509,1624,1422,1,1380,570,595,33,2,1
3498,1673,1432,1,1380,570,585,33,2,1
3467,1689,1442,1,1380,570,603,33,2,1
3418,1683,1452,1,1380,570,641,33,2,1
3372,1648,1462,1,1380,570,667,33,2,1
3327,1597,1472,1,1380,570,675,33,2,1
3327,1535,1482,1,1380,570,690,33,2,1
3362,1465,1492,1,1380,570,697,33,2,1
3421,1398,1502,1,1380,570,699,33,2,1
3558,1355,1512,1,1380,570,707,33,2,1
3761,1327,1522,1,1380,570,710,33,2,1
4008,1327,1532,1,1380,570,667,33,2,1
4297,1327,1542,1,1390,570,410,33,2,1
0,0,1552,0,0,0,0,33,2,1
0,0,1562,0,0,0,0,33,2,1
0,0,1572,0,0,0,0,33,2,1
0,0,1582,0,0,0,0,33,2,1
0,0,1592,0,0,0,0,33,2,1
0,0,1602,0,0,0,0,33,2,1
0,0,1612,0,0,0,0,33,2,1
0,0,1622,0,0,0,0,33,2,1
0,0,1632,0,0,0,0,33,2,1
0,0,1642,0,0,0,0,33,2,1
0,0,1652,0,0,0,0,33,2,1
0,0,1662,0,0,0,0,33,2,1
0,0,1672,0,0,0,0,33,2,1
0,0,1682,0,0,0,0,33,2,1
0,0,1692,0,0,0,0,33,2,1
0,0,1702,0,0,0,0,33,2,1
0,0,1712,0,0,0,0,33,2,1
0,0,1722,0,0,0,0,33,2,1
0,0,1732,0,0,0,0,33,2,1
0,0,1742,0,0,0,0,33,2,1
0,0,1752,0,0,0,0,33,2,1
0,0,1762,0,0,0,0,33,2,1
0,0,1772,0,0,0,0,33,2,1
0,0,1782,0,0,0,0,33,2,1
0,0,1792,0,0,0,0,33,2,1
0,0,1802,0,0,0,0,33,2,1
0,0,1812,0,0,0,0,33,2,1
0,0,1822,0,0,0,0,33,2,1
0,0,1832,0,0,0,0,33,2,1
0,0,1842,0,0,0,0,33,2,1
0,0,1852,0,0,0,0,33,2,1
0,0,1862,0,0,0,0,33,2,1
0,0,1872,0,0,0,0,33,2,1
0,0,1882,0,0,0,0,33,2,1
0,0,1892,0,0,0,0,33,2,1
0,0,1902,0,0,0,0,33,2,1
0,0,1912,0,0,0,0,33,2,1
0,0,1922,0,0,0,0,33,2,1
0,0,1932,0,0,0,0,33,2,1
0,0,1942,0,0,0,0,33,2,1
0,0,1952,0,0,0,0,33,2,1
0,0,1962,0,0,0,0,33,2,1
0,0,1972,0,0,0,0,33,2,1
0,0,1982,0,0,0,0,33,2,1
0,0,1992,0,0,0,0,33,2,1
0,0,2002,0,0,0,0,33,2,1
0,0,2012,0,0,0,0,33,2,1
0,0,2022,0,0,0,0,33,2,1
0,0,2032,0,0,0,0,33,2,1
0,0,2042,0,0,0,0,33,2,1
0,0,2052,0,0,0,0,33,2,1
0,0,2062,0,0,0,0,33,2,1
0,0,2072,0,0,0,0,33,2,1
0,0,2082,0,0,0,0,33,2,1
0,0,2092,0,0,0,0,33,2,1
0,0,2102,0,0,0,0,33,2,1
0,0,2112,0,0,0,0,33,2,1
0,0,2122,0,0,0,0,33,2,1
0,0,2132,0,0,0,0,33,2,1
0,0,2142,0,0,0,0,33,2,1
0,0,2152,0,0,0,0,33,2,1
0,0,2162,0,0,0,0,33,2,1
0,0,2172,0,0,0,0,33,2,1
0,0,2182,0,0,0,0,33,2,1
0,0,2192,0,0,0,0,33,2,1
0,0,2202,0,0,0,0,33,2,1
0,0,2212,0,0,0,0,33,2,1
0,0,2222,0,0,0,0,33,2,1
0,0,2232,0,0,0,0,33,2,1
0,0,2242,0,0,0,0,33,2,1
0,0,2252,0,0,0,0,33,2,1
0,0,2262,0,0,0,0,33,2,1
0,0,2272,0,0,0,0,33,2,1
0,0,2282,0,0,0,0,33,2,1
0,0,2292,0,0,0,0,33,2,1
0,0,2302,0,0,0,0,33,2,1
0,0,2312,0,0,0,0,33,2,1
0,0,2322,0,0,0,0,33,2,1
0,0,2332,0,0,0,0,33,2,1
0,0,2342,0,0,0,0,33,2,1
0,0,2352,0,0,0,0,33,2,1
0,0,2362,0,0,0,0,33,2,1
0,0,2372,0,0,0,0,33,2,1
0,0,2382,0,0,0,0,33,2,1
0,0,2392,0,0,0,0,33,2,1
0,0,2402,0,0,0,0,33,2,1
0,0,2412,0,0,0,0,33,2,1
0,0,2422,0,0,0,0,33,2,1
0,0,2432,0,0,0,0,33,2,1
0,0,2442,0,0,0,0,33,2,1
0,0,2452,0,0,0,0,33,2,1
0,0,2462,0,0,0,0,33,2,1
0,0,2472,0,0,0,0,33,2,1
0,0,2482,0,0,0,0,33,2,1
0,0,2492,0,0,0,0,33,2,1
0,0,2502,0,0,0,0,33,2,1
0,0,2512,0,0,0,0,33,2,1
0,0,2522,0,0,0,0,33,2,1
0,0,2532,0,0,0,0,33,2,1
0,0,2542,0,0,0,0,33,2,1
0,0,2552,0,0,0,0,33,2,1
0,0,2562,0,0,0,0,33,2,1
0,0,2572,0,0,0,0,33,2,1
0,0,2582,0,0,0,0,33,2,1
0,0,2592,0,0,0,0,33,2,1
0,0,2602,0,0,0,0,33,2,1
0,0,2612,0,0,0,0,33,2,1
0,0,2622,0,0,0,0,33,2,1
0,0,2632,0,0,0,0,33,2,1
0,0,2642,0,0,0,0,33,2,1
0,0,2652,0,0,0,0,33,2,1
0,0,2662,0,0,0,0,33,2,1
0,0,2672,0,0,0,0,33,2,1
0,0,2682,0,0,0,0,33,2,1
0,0,2692,0,0,0,0,33,2,1
0,0,2702,0,0,0,0,33,2,1
0,0,2712,0,0,0,0,33,2,1
0,0,2722,0,0,0,0,33,2,1
0,0,2732,0,0,0,0,33,2,1
0,0,2742,0,0,0,0,33,2,1
0,0,2752,0,0,0,0,33,2,1
0,0,2762,0,0,0,0,33,2,1
0,0,2772,0,0,0,0,33,2,1
0,0,2782,0,0,0,0,33,2,1
0,0,2792,0,0,0,0,33,2,1
0,0,2802,0,0,0,0,33,2,1
0,0,2812,0,0,0,0,33,2,1
0,0,2822,0,0,0,0,33,2,1
0,0,2832,0,0,0,0,33,2,1
0,0,2842,0,0,0,0,33,2,1
0,0,2852,0,0,0,0,33,2,1
0,0,2862,0,0,0,0,33,2,1
0,0,2872,0,0,0,0,33,2,1
0,0,2882,0,0,0,0,33,2,1
0,0,2892,0,0,0,0,33,2,1
0,0,2902,0,0,0,0,33,2,1
0,0,2912,0,0,0,0,33,2,1
0,0,2922,0,0,0,0,33,2,1
0,0,2932,0,0,0,0,33,2,1
0,0,2942,0,0,0,0,33,2,1
0,0,2952,0,0,0,0,33,2,1
0,0,2962,0,0,0,0,33,2,1
0,0,2972,0,0,0,0,33,2,1
0,0,2982,0,0,0,0,33,2,1
0,0,2992,0,0,0,0,33,2,1
0,0,3002,0,0,0,0,33,2,1
0,0,3012,0,0,0,0,33,2,1
0,0,3022,0,0,0,0,33,2,1
0,0,3032,0,0,0,0,33,2,1
0,0,3042,0,0,0,0,33,2,1
0,0,3052,0,0,0,0,33,2,1
0,0,3062,0,0,0,0,33,2,1
0,0,3072,0,0,0,0,33,2,1
0,0,3082,0,0,0,0,33,2,1
0,0,3092,0,0,0,0,33,2,1
0,0,3102,0,0,0,0,33,2,1
0,0,3112,0,0,0,0,33,2,1
0,0,3122,0,0,0,0,33,2,1
0,0,3132,0,0,0,0,33,2,1
0,0,3142,0,0,0,0,33,2,1
0,0,3152,0,0,0,0,33,2,1
0,0,3162,0,0,0,0,33,2,1
0,0,3172,0,0,0,0,33,2,1
0,0,3182,0,0,0,0,33,2,1
0,0,3192,0,0,0,0,33,2,1
0,0,3202,0,0,0,0,33,2,1
0,0,3212,0,0,0,0,33,2,1
0,0,3222,0,0,0,0,33,2,1
0,0,3232,0,0,0,0,33,2,1
0,0,3242,0,0,0,0,33,2,1
0,0,3252,0,0,0,0,33,2,1
0,0,3262,0,0,0,0,33,2,1
0,0,3272,0,0,0,0,33,2,1
0,0,3282,0,0,0,0,33,2,1
0,0,3292,0,0,0,0,33,2,1
0,0,3302,0,0,0,0,33,2,1
0,0,3312,0,0,0,0,33,2,1
0,0,3322,0,0,0,0,33,2,1
